/*********************************************
 * Controlled structured urban-road dataset
 *********************************************/

Nodes = 100;

E = {
<1,2> , <1,5> , <1,26> , <1,31> ,
<2,1> , <2,3> , <2,6> , <2,7> ,
<2,26> , <3,2> , <3,4> , <3,5> ,
<3,7> , <3,9> , <3,25> , <4,3> ,
<4,5> , <4,8> , <4,32> , <5,1> ,
<5,3> , <5,4> , <5,6> , <5,9> ,
<5,46> , <5,50> , <6,2> , <6,5> ,
<6,7> , <6,10> , <6,16> , <7,2> ,
<7,3> , <7,6> , <7,11> , <7,26> ,
<8,4> , <8,12> , <8,14> , <8,41> ,
<9,3> , <9,5> , <9,22> , <9,25> ,
<9,26> , <9,36> , <10,6> , <10,11> ,
<10,13> , <10,23> , <10,25> , <11,7> ,
<11,10> , <11,12> , <11,15> , <11,20> ,
<12,8> , <12,11> , <12,30> , <13,10> ,
<13,14> , <13,20> , <13,25> , <14,8> ,
<14,13> , <14,15> , <14,19> , <15,11> ,
<15,14> , <15,18> , <16,6> , <16,17> ,
<16,22> , <16,23> , <16,24> , <17,16> ,
<17,18> , <17,20> , <17,21> , <17,27> ,
<18,15> , <18,17> , <18,19> , <18,20> ,
<18,24> , <19,14> , <19,18> , <19,21> ,
<19,30> , <20,11> , <20,13> , <20,17> ,
<20,18> , <20,24> , <20,39> , <21,17> ,
<21,19> , <21,24> , <21,27> , <21,30> ,
<21,35> , <22,9> , <22,16> , <22,23> ,
<22,36> , <22,39> , <23,10> , <23,16> ,
<23,22> , <24,16> , <24,18> , <24,20> ,
<24,21> , <24,28> , <24,35> , <24,39> ,
<25,3> , <25,9> , <25,10> , <25,13> ,
<25,26> , <26,1> , <26,2> , <26,7> ,
<26,9> , <26,25> , <26,50> , <27,17> ,
<27,21> , <27,35> , <28,24> , <28,29> ,
<28,39> , <28,41> , <29,28> , <29,36> ,
<29,37> , <30,12> , <30,19> , <30,21> ,
<30,41> , <30,42> , <31,1> , <31,40> ,
<31,51> , <31,57> , <32,4> , <32,33> ,
<32,41> , <33,32> , <33,34> , <33,42> ,
<34,33> , <34,42> , <34,49> , <35,21> ,
<35,24> , <35,27> , <35,41> , <36,9> ,
<36,22> , <36,29> , <36,46> , <36,62> ,
<37,29> , <37,44> , <38,43> , <38,49> ,
<38,58> , <39,20> , <39,22> , <39,24> ,
<39,28> , <40,31> , <40,45> , <40,55> ,
<41,8> , <41,28> , <41,30> , <41,32> ,
<41,35> , <42,30> , <42,33> , <42,34> ,
<42,58> , <43,38> , <43,52> , <43,79> ,
<44,37> , <44,53> , <45,40> , <45,47> ,
<46,5> , <46,36> , <46,50> , <46,62> ,
<47,45> , <47,48> , <48,47> , <48,54> ,
<49,34> , <49,38> , <49,58> , <50,5> ,
<50,26> , <50,46> , <50,51> , <51,31> ,
<51,50> , <51,55> , <51,63> , <52,43> ,
<52,58> , <52,59> , <53,44> , <53,56> ,
<54,48> , <54,61> , <54,100> , <55,40> ,
<55,51> , <55,57> , <55,62> , <56,53> ,
<56,60> , <56,68> , <57,31> , <57,55> ,
<57,80> , <58,38> , <58,42> , <58,49> ,
<58,52> , <58,74> , <59,52> , <59,69> ,
<59,74> , <60,56> , <60,68> , <61,54> ,
<61,70> , <62,36> , <62,46> , <62,55> ,
<62,63> , <63,51> , <63,62> , <63,66> ,
<63,81> , <64,65> , <64,70> , <64,72> ,
<65,64> , <65,72> , <65,77> , <65,91> ,
<66,63> , <66,80> , <66,87> , <66,92> ,
<66,96> , <67,71> , <67,75> , <67,76> ,
<67,88> , <67,90> , <68,56> , <68,60> ,
<68,73> , <69,59> , <69,76> , <69,90> ,
<70,61> , <70,64> , <70,72> , <71,67> ,
<71,88> , <71,97> , <71,98> , <72,64> ,
<72,65> , <72,70> , <73,68> , <73,78> ,
<74,58> , <74,59> , <74,79> , <75,67> ,
<75,88> , <75,90> , <75,97> , <75,98> ,
<76,67> , <76,69> , <76,90> , <77,65> ,
<77,91> , <78,73> , <78,82> , <78,84> ,
<79,43> , <79,74> , <79,90> , <80,57> ,
<80,66> , <80,81> , <80,92> , <81,63> ,
<81,80> , <81,92> , <82,78> , <82,84> ,
<83,89> , <83,91> , <83,95> , <83,100> ,
<84,78> , <84,82> , <84,85> , <85,84> ,
<85,93> , <85,94> , <86,93> , <86,94> ,
<87,66> , <87,92> , <87,96> , <88,67> ,
<88,71> , <88,75> , <88,99> , <89,83> ,
<89,95> , <89,100> , <90,67> , <90,69> ,
<90,75> , <90,76> , <90,79> , <90,97> ,
<90,99> , <91,65> , <91,77> , <91,83> ,
<91,100> , <92,66> , <92,80> , <92,81> ,
<92,87> , <93,85> , <93,86> , <93,94> ,
<94,85> , <94,86> , <94,93> , <95,83> ,
<95,89> , <95,100> , <96,66> , <96,87> ,
<97,71> , <97,75> , <97,90> , <97,99> ,
<98,71> , <98,75> , <99,88> , <99,90> ,
<99,97> , <100,54> , <100,83> , <100,89> ,
<100,91> , <100,95> ,
};

S = 86;		// Source of EV
D = 100;		// Destination node

Q = 5;		// Number of parking lots (all urban parking facilities)
L = [95,89,83,91,54];		// Parking lot nodes
C = [20.5,17.38,14.25,11.12,8];	// Parking costs
FeasibleParking = [1,1,1,1,0];	// 1 if parking lot is within W, else 0
WalkDistanceToDest = [0.12,0.1772,0.2072,0.24,0.5157];	// Walking distance from each parking lot to destination
WalkTimeToDest = [0.024,0.0354,0.0414,0.048,0.1031];	// Walking time from each parking lot to destination

W = 0.1;		// Maximum walking time (hr)
W_km = 0.5;		// Maximum walking distance (km), reference only
Cmax = 20.5;		// Maximum allowed parking cost

B = 9000;		// Large constant

Alpha = 0.2;	// Objective weight

EdgeMode = "urban_backbone";
TrafficLevel = "low";
TrafficSpeedRange = [50,70];
ParkingCostMode = "baseline_structured";
MapSideKm = 2.2827;
ParkingCostRange = [8,20.5];

Distance = [
0.0681 , 0.0572 , 0.1704 , 0.0698 ,
0.0681 , 0.0523 , 0.0559 , 0.0591 ,
0.1939 , 0.0523 , 0.0638 , 0.1146 ,
0.0451 , 0.168 , 0.188 , 0.0638 ,
0.1651 , 0.0652 , 0.3209 , 0.0572 ,
0.1146 , 0.1651 , 0.0381 , 0.0555 ,
0.2076 , 0.1895 , 0.0559 , 0.0381 ,
0.0657 , 0.0547 , 0.1837 , 0.0591 ,
0.0451 , 0.0657 , 0.0771 , 0.2081 ,
0.0652 , 0.0427 , 0.1642 , 0.228 ,
