/*********************************************
 * Controlled structured urban-road dataset
 *********************************************/

Nodes = 60;

E = {
<1,2> , <1,5> , <1,26> , <1,31> ,
<1,40> , <1,50> , <1,51> , <2,1> ,
<2,3> , <2,6> , <2,7> , <2,25> ,
<2,31> , <3,2> , <3,4> , <3,5> ,
<3,7> , <3,9> , <4,3> , <4,6> ,
<4,7> , <4,8> , <5,1> , <5,3> ,
<5,6> , <5,9> , <5,26> , <6,2> ,
<6,4> , <6,5> , <6,7> , <6,10> ,
<7,2> , <7,3> , <7,4> , <7,6> ,
<7,8> , <7,9> , <7,11> , <7,13> ,
<8,4> , <8,7> , <8,12> , <8,19> ,
<8,30> , <9,3> , <9,5> , <9,7> ,
<9,10> , <9,25> , <9,26> , <9,36> ,
<9,46> , <10,6> , <10,9> , <10,11> ,
<10,13> , <10,16> , <10,17> , <10,25> ,
<11,7> , <11,10> , <11,12> , <11,15> ,
<11,18> , <12,8> , <12,11> , <12,14> ,
<12,15> , <12,18> , <13,7> , <13,10> ,
<13,14> , <13,25> , <14,12> , <14,13> ,
<14,15> , <14,17> , <15,11> , <15,12> ,
<15,14> , <15,17> , <15,18> , <16,10> ,
<16,17> , <16,22> , <16,23> , <17,10> ,
<17,14> , <17,15> , <17,16> , <17,18> ,
<17,20> , <17,23> , <18,11> , <18,12> ,
<18,15> , <18,17> , <18,19> , <18,20> ,
<18,24> , <19,8> , <19,18> , <19,20> ,
<19,21> , <19,27> , <20,17> , <20,18> ,
<20,19> , <20,21> , <20,24> , <20,27> ,
<20,39> , <21,19> , <21,20> , <21,27> ,
<21,30> , <21,35> , <22,16> , <22,23> ,
<22,25> , <22,36> , <23,16> , <23,17> ,
<23,22> , <23,24> , <24,18> , <24,20> ,
<24,23> , <24,28> , <24,35> , <24,39> ,
<24,41> , <25,2> , <25,9> , <25,10> ,
<25,13> , <25,22> , <25,26> , <26,1> ,
<26,5> , <26,9> , <26,25> , <26,36> ,
<26,46> , <26,50> , <27,19> , <27,20> ,
<27,21> , <27,30> , <27,35> , <27,39> ,
<27,41> , <28,24> , <28,29> , <28,37> ,
<28,39> , <29,28> , <29,37> , <29,39> ,
<29,44> , <30,8> , <30,21> , <30,27> ,
<30,32> , <30,35> , <30,41> , <31,1> ,
<31,2> , <31,40> , <31,45> , <31,51> ,
<31,55> , <32,30> , <32,33> , <32,41> ,
<33,32> , <33,34> , <33,42> , <34,33> ,
<34,42> , <34,49> , <34,58> , <35,21> ,
<35,24> , <35,27> , <35,30> , <35,41> ,
<36,9> , <36,22> , <36,26> , <36,46> ,
<37,28> , <37,29> , <37,44> , <37,53> ,
<38,43> , <38,49> , <38,52> , <38,58> ,
<38,59> , <39,20> , <39,24> , <39,27> ,
<39,28> , <39,29> , <40,1> , <40,31> ,
<40,45> , <40,55> , <41,24> , <41,27> ,
<41,30> , <41,32> , <41,35> , <42,33> ,
<42,34> , <42,49> , <43,38> , <43,52> ,
<43,59> , <44,29> , <44,37> , <44,53> ,
<44,60> , <45,31> , <45,40> , <45,47> ,
<45,48> , <46,9> , <46,26> , <46,36> ,
<46,50> , <47,45> , <47,48> , <47,54> ,
<48,45> , <48,47> , <48,54> , <49,34> ,
<49,38> , <49,42> , <49,58> , <50,1> ,
<50,26> , <50,46> , <50,51> , <50,55> ,
<50,57> , <51,1> , <51,31> , <51,50> ,
<51,55> , <51,57> , <52,38> , <52,43> ,
<52,59> , <53,37> , <53,44> , <53,56> ,
<53,60> , <54,47> , <54,48> , <55,31> ,
<55,40> , <55,50> , <55,51> , <55,57> ,
<56,53> , <56,60> , <57,50> , <57,51> ,
<57,55> , <58,34> , <58,38> , <58,49> ,
<59,38> , <59,43> , <59,52> , <60,44> ,
<60,53> , <60,56> ,
};

S = 54;		// Source of EV
D = 60;		// Destination node

Q = 3;		// Number of parking lots (all urban parking facilities)
L = [56,53,44];		// Parking lot nodes
C = [20.5,14.25,8];	// Parking costs
FeasibleParking = [1,1,1];	// 1 if parking lot is within W, else 0
WalkDistanceToDest = [0.12,0.2455,0.3749];	// Walking distance from each parking lot to destination
WalkTimeToDest = [0.024,0.0491,0.075];	// Walking time from each parking lot to destination

W = 0.1;		// Maximum walking time (hr)
W_km = 0.5;		// Maximum walking distance (km), reference only
Cmax = 20.5;		// Maximum allowed parking cost

B = 9000;		// Large constant

Alpha = 0.5;	// Objective weight

EdgeMode = "urban_backbone";
TrafficLevel = "low";
TrafficSpeedRange = [50,70];
ParkingCostMode = "baseline_structured";
MapSideKm = 1.7622;
ParkingCostRange = [8,20.5];

Distance = [
0.0853 , 0.0715 , 0.2134 , 0.0876 ,
0.1838 , 0.2727 , 0.2403 , 0.0853 ,
0.0656 , 0.07 , 0.0741 , 0.1846 ,
0.1551 , 0.0656 , 0.08 , 0.1435 ,
0.0565 , 0.2104 , 0.08 , 0.1671 ,
0.0849 , 0.0816 , 0.0715 , 0.1435 ,
0.0477 , 0.0696 , 0.1624 , 0.07 ,
0.1671 , 0.0477 , 0.0823 , 0.0687 ,
0.0741 , 0.0565 , 0.0849 , 0.0823 ,
0.1109 , 0.1816 , 0.0966 , 0.1988 ,
0.0816 , 0.1109 , 0.0536 , 0.1785 ,
0.2393 , 0.2104 , 0.0696 , 0.1816 ,
0.0855 , 0.0523 , 0.0937 , 0.2037 ,
0.1912 , 0.0687 , 0.0855 , 0.0847 ,
0.0712 , 0.1619 , 0.1675 , 0.0721 ,
0.0966 , 0.0847 , 0.0947 , 0.0913 ,
0.1675 , 0.0536 , 0.0947 , 0.167 ,
0.113 , 0.1655 , 0.1988 , 0.0712 ,
0.0654 , 0.0581 , 0.167 , 0.0654 ,
0.0743 , 0.0776 , 0.0913 , 0.113 ,
0.0743 , 0.0847 , 0.0764 , 0.1619 ,
0.0639 , 0.0487 , 0.0423 , 0.1675 ,
0.0776 , 0.0847 , 0.0639 , 0.0768 ,
0.0776 , 0.0801 , 0.1675 , 0.1655 ,
0.0764 , 0.0768 , 0.1035 , 0.0676 ,
0.1642 , 0.1785 , 0.1035 , 0.1611 ,
0.075 , 0.1088 , 0.0776 , 0.0676 ,
0.1611 , 0.1961 , 0.1066 , 0.186 ,
0.1517 , 0.075 , 0.1961 , 0.0479 ,
0.0758 , 0.066 , 0.0487 , 0.0478 ,
0.161 , 0.0822 , 0.0423 , 0.0801 ,
0.0478 , 0.1791 , 0.1642 , 0.1066 ,
0.1791 , 0.1313 , 0.2403 , 0.0668 ,
0.3026 , 0.1846 , 0.0523 , 0.0721 ,
0.0581 , 0.161 , 0.0651 , 0.2134 ,
0.1624 , 0.0937 , 0.0651 , 0.1152 ,
0.0978 , 0.0909 , 0.1088 , 0.186 ,
0.0479 , 0.112 , 0.0494 , 0.2635 ,
0.1056 , 0.1313 , 0.0371 , 0.1192 ,
0.1097 , 0.0371 , 0.0867 , 0.1224 ,
0.136 , 0.2393 , 0.0758 , 0.112 ,
0.099 , 0.0914 , 0.0469 , 0.0876 ,
0.1551 , 0.0964 , 0.1956 , 0.2712 ,
0.2949 , 0.099 , 0.0736 , 0.0653 ,
0.0736 , 0.0968 , 0.0708 , 0.0968 ,
0.0784 , 0.0421 , 0.0997 , 0.066 ,
0.2403 , 0.0494 , 0.0914 , 0.0665 ,
0.2037 , 0.0822 , 0.1152 , 0.0624 ,
0.1192 , 0.0867 , 0.0553 , 0.1823 ,
0.0611 , 0.0882 , 0.1321 , 0.0756 ,
0.1466 , 0.1517 , 0.0668 , 0.2635 ,
0.1097 , 0.1224 , 0.1838 , 0.0964 ,
0.0996 , 0.3296 , 0.3026 , 0.1056 ,
0.0469 , 0.0653 , 0.0665 , 0.0708 ,
0.0784 , 0.0841 , 0.0611 , 0.0731 ,
0.1025 , 0.136 , 0.0553 , 0.1294 ,
0.3749 , 0.1956 , 0.0996 , 0.1174 ,
0.207 , 0.1912 , 0.0978 , 0.0624 ,
0.066 , 0.1174 , 0.09 , 0.2085 ,
0.207 , 0.09 , 0.1201 , 0.0421 ,
0.0882 , 0.0841 , 0.058 , 0.2727 ,
0.0909 , 0.066 , 0.0746 , 0.1216 ,
0.13 , 0.2403 , 0.2712 , 0.0746 ,
0.0614 , 0.0997 , 0.1321 , 0.0731 ,
0.0589 , 0.1823 , 0.1294 , 0.1259 ,
0.2455 , 0.2085 , 0.1201 , 0.2949 ,
0.3296 , 0.1216 , 0.0614 , 0.057 ,
0.1259 , 0.12 , 0.13 , 0.0997 ,
0.057 , 0.0997 , 0.0756 , 0.058 ,
0.1466 , 0.1025 , 0.0589 , 0.3749 ,
0.2455 , 0.12 ,
];

EdgeTime = [
0.0017 , 0.0014 , 0.0039 , 0.0015 ,
0.0033 , 0.0045 , 0.0038 , 0.0017 ,
0.0011 , 0.0012 , 0.0013 , 0.0031 ,
0.003 , 0.0011 , 0.0014 , 0.0025 ,
0.001 , 0.0035 , 0.0014 , 0.0031 ,
0.0014 , 0.0014 , 0.0014 , 0.0025 ,
0.0009 , 0.0013 , 0.0027 , 0.0012 ,
0.0031 , 0.0009 , 0.0014 , 0.0012 ,
0.0013 , 0.001 , 0.0014 , 0.0014 ,
0.002 , 0.003 , 0.0016 , 0.0031 ,
0.0014 , 0.002 , 0.0011 , 0.0028 ,
0.0038 , 0.0035 , 0.0013 , 0.003 ,
0.0016 , 0.001 , 0.0017 , 0.0031 ,
0.0035 , 0.0012 , 0.0016 , 0.0016 ,
0.0014 , 0.0026 , 0.0026 , 0.0012 ,
0.0016 , 0.0016 , 0.0016 , 0.0016 ,
0.0028 , 0.0011 , 0.0016 , 0.0028 ,
0.0019 , 0.003 , 0.0031 , 0.0014 ,
0.0013 , 0.0011 , 0.0028 , 0.0013 ,
